"id","scientificName","sourceName","fos","ter","aqu","arb","diet_leaves","diet_flowers","diet_seed","diet_fruit","diet_inv","diet_vert","diurnal","nocturnal","crepuscular","wet_warm","wet_cold","dry_warm","dry_cold","bodymass_value","age_at_maturity_min_y","age_at_maturity_max_y","body_size_mm","size_at_maturity_min_mm","size_at_maturity_max_mm","longevity_max_y","litter_size_min_n","litter_size_max_n","reproductive_output_y","offspring_size_min_mm","offspring_size_max_mm","dir","lar","viv"
"ITIS:1102447","Zhangixalus dennysi","Rhacophorus dennysi",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.2,NA,NA,NA,2625,2625,1,2,2,0,1,0
"ITIS:1102373","Zhangixalus dorsoviridis","Rhacophorus dorsoviridis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:1102489","Zhangixalus dugritei","Rhacophorus dugritei",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,56.7,NA,NA,NA,400,400,1,2.5,2.5,0,1,0
"ITIS:1102465","Zhangixalus dulitensis","Rhacophorus dulitensis",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:665643","Rhacophorus edentulus","Rhacophorus edentulus",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:1101345","Philautus everetti","Rhacophorus everetti",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:665645","Rhacophorus exechopygus","Rhacophorus exechopygus",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1102389","Leptomantis fasciatus","Rhacophorus fasciatus",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1102421","Zhangixalus feae","Rhacophorus feae",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1101950","Leptomantis gadingensis","Rhacophorus gadingensis",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1102478","Leptomantis gauni","Rhacophorus gauni",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:665649","Rhacophorus georgii","Rhacophorus georgii",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:1102562","Leptomantis harrissoni","Rhacophorus harrissoni",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:665651","Rhacophorus hoanglienensis","Rhacophorus hoanglienensis",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:1102374","Zhangixalus hui","Rhacophorus hui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1101961","Zhangixalus hungfuensis","Rhacophorus hungfuensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:1102376","Zhangixalus jarujini","Rhacophorus jarujini",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,46.1,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1102391","Feihyla kajau","Rhacophorus kajau",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:775319","Rhacophorus kio","Rhacophorus kio",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.6,NA,NA,NA,265,265,1,3,3,0,1,0
"ITIS:775320","Rhacophorus laoshan","Rhacophorus laoshan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:665653","Rhacophorus lateralis","Rhacophorus lateralis",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1102600","Zhangixalus leucofasciatus","Rhacophorus leucofasciatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:665654","Rhacophorus malabaricus","Rhacophorus malabaricus",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:665655","Rhacophorus margaritifer","Rhacophorus margaritifer",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:775321","Rhacophorus marmoridorsum","Rhacophorus marmoridorsum",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:1102408","Zhangixalus smaragdinus","Rhacophorus maximus",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.7,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1102418","Zhangixalus minimus","Rhacophorus minimus",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:665657","Rhacophorus modestus","Rhacophorus modestus",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:1102472","Zhangixalus moltrechti","Rhacophorus moltrechti",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.8,NA,NA,NA,180,300,1,2.5,2.5,0,1,0
"ITIS:665659","Rhacophorus monticola","Rhacophorus monticola",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:665661","Rhacophorus nigropalmatus","Rhacophorus nigropalmatus",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.7,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1102573","Zhangixalus nigropunctatus","Rhacophorus nigropunctatus",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5,NA,NA,NA,NA,NA,1,1.8,1.8,0,1,0
"ITIS:1102413","Zhangixalus omeimontis","Rhacophorus omeimontis",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,5,80,53,70,8,436,436,1,3.3,3.3,0,1,0
"ITIS:665663","Rhacophorus orlovi","Rhacophorus orlovi",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:1101962","Zhangixalus owstoni","Rhacophorus owstoni",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:665665","Rhacophorus pardalis","Rhacophorus pardalis",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1102388","Leptomantis penanorum","Rhacophorus penanorum",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:665666","Rhacophorus poecilonotus","Rhacophorus poecilonotus",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:1102557","Zhangixalus prasinatus","Rhacophorus prasinatus",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1102410","Zhangixalus prominanus","Rhacophorus prominanus",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:665669","Rhacophorus pseudomalabaricus","Rhacophorus pseudomalabaricus",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1102572","Zhangixalus puerensis","Rhacophorus puerensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:665670","Rhacophorus reinwardtii","Rhacophorus reinwardtii",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,82.7,NA,NA,NA,68,68,1,3,3,0,1,0
"ITIS:775327","Rhacophorus rhodopus","Rhacophorus rhodopus",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7,NA,NA,NA,125,125,1,NA,NA,0,1,0
"ITIS:1101951","Leptomantis robinsonii","Rhacophorus robinsonii",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:1102401","Leptomantis rufipes","Rhacophorus rufipes",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1102569","Zhangixalus schlegelii","Rhacophorus schlegelii",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,57,NA,NA,NA,265,475,1,2.5,2.5,0,1,0
"ITIS:1102406","Rhacophorus spelaeus","Rhacophorus spelaeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:1102605","Rhacophorus subansiriensis","Rhacophorus subansiriensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:1102414","Zhangixalus suffry","Rhacophorus suffry",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:1101899","Zhangixalus taipeianus","Rhacophorus taipeianus",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:665676","Rhacophorus translineatus","Rhacophorus translineatus",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:665677","Rhacophorus tuberculatus","Rhacophorus tuberculatus",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:665678","Rhacophorus turpes","Rhacophorus turpes",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:1102563","Rhacophorus vampyrus","Rhacophorus vampyrus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:665680","Rhacophorus verrucopus","Rhacophorus verrucopus",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:1102385","Zhangixalus viridis","Rhacophorus viridis",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,22,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1101960","Zhangixalus yaoshanensis","Rhacophorus yaoshanensis",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1102404","Zhangixalus yinggelingensis","Rhacophorus yinggelingensis",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1102011","Theloderma andersoni","Theloderma andersoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:665683","Theloderma asperum","Theloderma asperum",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,34.5,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1101901","Theloderma baibungense","Theloderma baibengensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:665684","Theloderma bicolor","Theloderma bicolor",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:665686","Theloderma gordoni","Theloderma gordoni",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:665687","Theloderma horridum","Theloderma horridum",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:1101967","Theloderma lateriticum","Theloderma lateriticum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:665689","Theloderma leporosum","Theloderma leporosum",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:775331","Theloderma licin","Theloderma licin",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:775332","Theloderma moloch","Theloderma moloch",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:775333","Theloderma nagalandense","Theloderma nagalandense",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:665690","Theloderma phrynoderma","Theloderma phrynoderma",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:775334","Theloderma rhododiscus","Theloderma rhododiscus",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:775335","Theloderma ryabovi","Theloderma ryabovi",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
"ITIS:665692","Theloderma stellatum","Theloderma stellatum",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:173552","Rhinophrynus dorsalis","Rhinophrynus dorsalis",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,90,NA,NA,89,NA,NA,NA,265,5000,1,4.5,4.5,0,1,0
"ITIS:173429","Scaphiopus couchii","Scaphiopus couchii",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,16.3,2,2,80,NA,NA,13,3310,3310,1,1.5,1.5,0,1,0
"ITIS:173426","Scaphiopus holbrookii","Scaphiopus holbrookii",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,2.1,2.4,71,44,44,12.3,3078,5468,1,1.7,1.7,0,1,0
"ITIS:206987","Scaphiopus hurterii","Scaphiopus hurterii",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,232,232,1,2.3,2.3,0,1,0
"ITIS:206989","Spea bombifrons","Spea bombifrons",NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,300,462,1,NA,NA,0,1,0
"ITIS:206990","Spea hammondii","Spea hammondii",NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,186,400,1,1.6,1.6,0,1,0
"ITIS:206991","Spea intermontana","Spea intermontana",NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,20,186,676,1,NA,NA,0,1,0
"ITIS:206993","Spea multiplicata","Spea multiplicata",NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,1,NA,NA,0,1,0
"ITIS:775336","Sechellophryne gardineri","Sechellophryne gardineri",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:775337","Sechellophryne pipilodryas","Sechellophryne pipilodryas",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:665699","Sooglossus sechellensis","Sooglossus sechellensis",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,15,15,1,NA,NA,0,1,0
"ITIS:775338","Sooglossus thomasseti","Sooglossus thomasseti",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:207856","Barycholos pulcher","Barycholos pulcher",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:663345","Barycholos ternetzi","Barycholos ternetzi",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:1105138","Bryophryne abramalagae","Bryophryne abramalagae",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:775339","Bryophryne bustamantei","Bryophryne bustamantei",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,23.4,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:775340","Bryophryne cophites","Bryophryne cophites",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:1105139","Bryophryne flammiventris","Bryophryne flammiventris",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:1105137","Bryophryne gymnotis","Bryophryne gymnotis",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:1105136","Bryophryne hanssaueri","Bryophryne hanssaueri",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:775341","Bryophryne nubilosus","Bryophryne nubilosus",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:1105075","Bryophryne zonalis","Bryophryne zonalis",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:207922","Euparkerella brasiliensis","Euparkerella brasiliensis",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.5,NA,NA,20,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:663766","Euparkerella cochranae","Euparkerella cochranae",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.4,NA,NA,20,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:663767","Euparkerella robusta","Euparkerella robusta",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:663768","Euparkerella tridactyla","Euparkerella tridactyla",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:207942","Holoaden bradei","Holoaden bradei",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:586352","Holoaden luederwaldti","Holoaden luederwaldti",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,36,41,NA,2.86,4.32,1,0,0
"ITIS:775342","Holoaden pholeter","Holoaden pholeter",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:775343","Noblella carrascoicola","Noblella carrascoicola",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:1096533","Noblella coloma","Noblella coloma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:775344","Noblella duellmani","Noblella Duellmani",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIS:775345","Noblella heyeri","Noblella heyeri",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:775346","Noblella lochites","Noblella lochites",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:775347","Noblella lynchi","Noblella lynchi",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"ITIS:775348","Noblella myrmecoides","Noblella myrmecoides",NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
"ITIS:207965","Noblella peruviana","Noblella peruviana",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0
