"Species","fos","ter","aqu","arb","diet_leaves","diet_flowers","diet_seed","diet_fruit","diet_inv","diet_vert","diurnal","nocturnal","crepuscular","wet_warm","wet_cold","dry_warm","dry_cold","bodymass_value","age_at_maturity_min_y","age_at_maturity_max_y","body_size_mm","size_at_maturity_min_mm","size_at_maturity_max_mm","longevity_max_y","litter_size_min_n","litter_size_max_n","reproductive_output_y","offspring_size_min_mm","offspring_size_max_mm","dir","lar","viv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_nect","diet_planto","diet_5cat","forstrat_watbelowsurf","forstrat_wataroundsurf","forstrat_ground","forstrat_understory","forstrat_midhigh","forstrat_canopy","forstrat_aerial","pelagicspecialist"
"ITIS:176667",NA,NA,NA,NA,NA,NA,20,0,80,NA,NA,0,NA,NA,NA,NA,NA,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,20,80,0,0,0,0,0
"ITIS:174555",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,453.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,10,0,0,"VertFishScav",80,20,0,0,0,0,0,1
"ITIS:176735",NA,NA,NA,NA,NA,NA,20,0,80,NA,NA,0,NA,NA,NA,NA,NA,36.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,50,50,0,0,0,0,0
"ITIS:174699",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,1732.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:174638",NA,NA,NA,NA,NA,NA,0,0,60,NA,NA,0,NA,NA,NA,NA,NA,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,0,0,0,"Invertebrate",0,100,0,0,0,0,0,1
"ITIS:174561",NA,NA,NA,NA,NA,NA,0,0,60,NA,NA,0,NA,NA,NA,NA,NA,192.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,0,0,0,"Invertebrate",80,20,0,0,0,0,0,1
"ITIS:176506",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,46.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:176817",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,922.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,30,0,20,0,0,"VertFishScav",0,20,80,0,0,0,0,1
"ITIS:176736",NA,NA,NA,NA,NA,NA,20,0,80,NA,NA,0,NA,NA,NA,NA,NA,59.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,80,20,0,0,0,0,0
"ITIS:177011",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:175153",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,806.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,"Invertebrate",80,20,0,0,0,0,0,0
"ITIS:176914",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,0,0,0,"VertFishScav",60,40,0,0,0,0,0,1
"ITIS:176661",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,51.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,20,"Invertebrate",0,20,80,0,0,0,0,0
"ITIS:175068",NA,NA,NA,NA,NA,NA,30,0,40,NA,NA,0,NA,NA,NA,NA,NA,1240.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,30,"PlantSeed",20,80,0,0,0,0,0,0
"ITIS:174547",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,743.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,"Omnivore",50,50,0,0,0,0,0,1
"ITIS:176941",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,177.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,0,0,0,"VertFishScav",0,100,0,0,0,0,0,1
"ITIS:174763",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,1490.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,60,0,10,0,0,"VertFishScav",20,80,0,0,0,0,0,1
"ITIS:176887",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,0,0,0,0,"VertFishScav",80,20,0,0,0,0,0,0
"ITIS:177032",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,774.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:174567",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,"Omnivore",20,80,0,0,0,0,0,1
"ITIS:176646",NA,NA,NA,NA,NA,NA,10,10,70,NA,NA,0,NA,NA,NA,NA,NA,65.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,"Invertebrate",0,20,60,20,0,0,0,0
"ITIS:174679",NA,NA,NA,NA,NA,NA,0,0,40,NA,NA,0,NA,NA,NA,NA,NA,671.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,60,0,0,0,0,"VertFishScav",80,20,0,0,0,0,0,1
"ITIS:174640",NA,NA,NA,NA,NA,NA,0,0,60,NA,NA,0,NA,NA,NA,NA,NA,61.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,20,0,0,"Invertebrate",0,100,0,0,0,0,0,1
"ITIS:176654",NA,NA,NA,NA,NA,NA,20,0,80,NA,NA,0,NA,NA,NA,NA,NA,43.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,20,80,0,0,0,0,0
"ITIS:176655",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,40.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,20,80,0,0,0,0,0
"ITIS:174685",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,3427.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,0,10,0,0,"VertFishScav",100,0,0,0,0,0,0,0
"ITIS:176816",NA,NA,NA,NA,NA,NA,0,10,30,NA,NA,0,NA,NA,NA,NA,NA,1323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,30,0,20,0,0,"VertFishScav",30,40,30,0,0,0,0,1
"ITIS:176522",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,95.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:176653",NA,NA,NA,NA,NA,NA,20,0,80,NA,NA,0,NA,NA,NA,NA,NA,79.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,20,80,0,0,0,0,0
"ITIS:175183",NA,NA,NA,NA,NA,NA,10,0,40,NA,NA,0,NA,NA,NA,NA,NA,613.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,30,0,0,0,10,"Omnivore",80,20,0,0,0,0,0,0
"ITIS:176669",NA,NA,NA,NA,NA,NA,0,0,60,NA,NA,0,NA,NA,NA,NA,NA,51.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,10,0,20,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:176620",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,77.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,50,50,0,0,0,0,0
"ITIS:176829",NA,NA,NA,NA,NA,NA,20,20,20,NA,NA,0,NA,NA,NA,NA,NA,683.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,20,0,0,"Omnivore",0,20,80,0,0,0,0,0
"ITIS:174673",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,749.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,0,0,0,0,"VertFishScav",80,20,0,0,0,0,0,1
"ITIS:824067",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,451.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,40,0,40,0,0,"VertFishScav",20,60,20,0,0,0,0,1
"ITIS:174625",NA,NA,NA,NA,NA,NA,0,0,60,NA,NA,0,NA,NA,NA,NA,NA,59.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,0,10,0,0,"Invertebrate",20,80,0,0,0,0,0,1
"ITIS:177013",NA,NA,NA,NA,NA,NA,0,0,70,NA,NA,0,NA,NA,NA,NA,NA,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,0,0,0,0,"Invertebrate",100,0,0,0,0,0,0,1
"ITIS:176994",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:174479",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,"Omnivore",70,30,0,0,0,0,0,0
"ITIS:175011",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,1277.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,100,"PlantSeed",0,40,60,0,0,0,0,0
"ITIS:176958",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,54.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,0,0,0,0,"Invertebrate",0,30,30,30,10,0,0,0
"ITIS:175020",NA,NA,NA,NA,NA,NA,0,10,0,NA,NA,0,NA,NA,NA,NA,NA,2506.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,90,"PlantSeed",0,20,80,0,0,0,0,0
"ITIS:174558",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,350.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,"Omnivore",20,80,0,0,0,0,0,1
"ITIS:174725",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,1843.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:177023",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,482.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:176690",NA,NA,NA,NA,NA,NA,0,0,90,NA,NA,0,NA,NA,NA,NA,NA,253.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,"Invertebrate",0,50,50,0,0,0,0,0
"ITIS:176991",NA,NA,NA,NA,NA,NA,0,0,40,NA,NA,0,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,60,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:174634",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,"Omnivore",20,80,0,0,0,0,0,1
"ITIS:174503",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,1136.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,90,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,0
"ITIS:174475",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,2251.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,0,0,0,10,"VertFishScav",0,100,0,0,0,0,0,0
"ITIS:176931",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:176599",NA,NA,NA,NA,NA,NA,10,20,60,NA,NA,0,NA,NA,NA,NA,NA,364.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,"Invertebrate",0,20,60,20,0,0,0,0
"ITIS:174724",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,2224.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:554396",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100,0,0,0,0,"VertFishScav",50,50,0,0,0,0,0,1
"ITIS:177010",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,1
"ITIS:174592",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,100,0,0,0,0,0,1
"ITIS:174552",NA,NA,NA,NA,NA,NA,0,0,60,NA,NA,0,NA,NA,NA,NA,NA,406.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40,0,0,0,0,"Invertebrate",20,80,0,0,0,0,0,1
"ITIS:175170",NA,NA,NA,NA,NA,NA,10,0,80,NA,NA,0,NA,NA,NA,NA,NA,1096.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,"Invertebrate",100,0,0,0,0,0,0,0
"ITIS:176841",NA,NA,NA,NA,NA,NA,0,0,40,NA,NA,0,NA,NA,NA,NA,NA,499.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,30,0,0,0,0,"VertFishScav",30,50,20,0,0,0,0,1
"ITIS:950080",NA,NA,NA,NA,NA,NA,0,10,80,NA,NA,0,NA,NA,NA,NA,NA,6.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,"Invertebrate",0,0,0,20,80,0,0,0
"ITIS:950058",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,8.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,0,80,0,0
"ITIS:176996",NA,NA,NA,NA,NA,NA,0,0,70,NA,NA,0,NA,NA,NA,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,0,0,0,0,"Invertebrate",100,0,0,0,0,0,0,1
"ITIS:824147",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,245.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,"Invertebrate",0,70,30,0,0,0,0,0
"ITIS:179440",NA,NA,NA,NA,NA,NA,50,0,50,NA,NA,0,NA,NA,NA,NA,NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Omnivore",0,0,100,0,0,0,0,0
"ITIS:177139",NA,NA,NA,NA,NA,NA,40,30,10,NA,NA,0,NA,NA,NA,NA,NA,148.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,20,"PlantSeed",0,0,80,10,10,0,0,0
"ITIS:176574",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,126.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:174582",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,"Invertebrate",0,100,0,0,0,0,0,1
"ITIS:176571",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,135.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,20,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:177008",NA,NA,NA,NA,NA,NA,0,0,70,NA,NA,0,NA,NA,NA,NA,NA,217.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,0,0,0,0,"Invertebrate",100,0,0,0,0,0,0,1
"ITIS:554027",NA,NA,NA,NA,NA,NA,0,0,10,NA,NA,0,NA,NA,NA,NA,NA,1090.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,90,0,0,0,0,"VertFishScav",100,0,0,0,0,0,0,0
"ITIS:176686",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,357.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,20,80,0,0,0,0,0
"ITIS:176593",NA,NA,NA,NA,NA,NA,0,10,90,NA,NA,0,NA,NA,NA,NA,NA,583.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,20,80,0,0,0,0,0
"ITIS:175590",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,1483.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100,0,0,0,0,"VertFishScav",40,60,0,0,0,0,0,0
"ITIS:554029",NA,NA,NA,NA,NA,NA,0,0,80,NA,NA,0,NA,NA,NA,NA,NA,269.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,0,0,0,"Invertebrate",100,0,0,0,0,0,0,1
"ITIS:562561",NA,NA,NA,NA,NA,NA,0,0,50,NA,NA,0,NA,NA,NA,NA,NA,400.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,"Omnivore",20,80,0,0,0,0,0,1
"ITIS:176668",NA,NA,NA,NA,NA,NA,10,0,90,NA,NA,0,NA,NA,NA,NA,NA,27.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,50,50,0,0,0,0,0
"ITIS:174773",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,2523.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,50,0,0,0,0,"VertFishScav",0,60,40,0,0,0,0,0
"ITIS:179731",NA,NA,NA,NA,NA,NA,10,20,20,NA,NA,0,NA,NA,NA,NA,NA,448.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,0,20,0,0,"Omnivore",0,0,80,20,0,0,0,0
"ITIS:175863",NA,NA,NA,NA,NA,NA,70,0,0,NA,NA,0,NA,NA,NA,NA,NA,171.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,30,"PlantSeed",0,0,100,0,0,0,0,0
"ITIS:179259",NA,NA,NA,NA,NA,NA,30,0,20,NA,NA,0,NA,NA,NA,NA,NA,38.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,50,"PlantSeed",0,0,0,0,80,20,0,0
"ITIS:178001",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,10,30,60,0
"ITIS:554267",NA,NA,NA,NA,NA,NA,0,0,60,NA,NA,0,NA,NA,NA,NA,NA,37.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,0,30,0,"Invertebrate",0,0,30,20,20,30,0,0
"ITIS:178443",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,15.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,30,70,0,0,0,0
"ITIS:179034",NA,NA,NA,NA,NA,NA,20,10,70,NA,NA,0,NA,NA,NA,NA,NA,91.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:178764",NA,NA,NA,NA,NA,NA,10,10,70,NA,NA,0,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,"Invertebrate",0,0,0,50,50,0,0,0
"ITIS:179685",NA,NA,NA,NA,NA,NA,20,20,20,NA,NA,0,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,20,0,0,0,"Omnivore",0,0,40,20,20,20,0,0
"ITIS:175359",NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,0,NA,NA,NA,NA,NA,603.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,40,0,0,0,0,0,"VertFishScav",0,0,33,33,33,0,0,0
"ITIS:179333",NA,NA,NA,NA,NA,NA,40,0,60,NA,NA,0,NA,NA,NA,NA,NA,17.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,80,20,0,0,0,0
"ITIS:179811",NA,NA,NA,NA,NA,NA,10,30,60,NA,NA,0,NA,NA,NA,NA,NA,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:179806",NA,NA,NA,NA,NA,NA,10,20,70,NA,NA,0,NA,NA,NA,NA,NA,26.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0
"ITIS:179165",NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,0,NA,NA,NA,NA,NA,26.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"PlantSeed",0,0,100,0,0,0,0,0
"ITIS:175367",NA,NA,NA,NA,NA,NA,0,0,30,NA,NA,0,NA,NA,NA,NA,NA,946.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,10,0,0,0,0,0,"VertFishScav",0,0,20,20,20,20,20,0
"ITIS:175876",NA,NA,NA,NA,NA,NA,50,0,0,NA,NA,0,NA,NA,NA,NA,NA,165.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,50,"PlantSeed",0,0,100,0,0,0,0,0
"ITIS:997804",NA,NA,NA,NA,NA,NA,40,0,20,NA,NA,0,NA,NA,NA,NA,NA,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,40,"PlantSeed",0,0,60,0,0,40,0,0
"ITIS:554254",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,10.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,33,33,33,0,0,0
"ITIS:179824",NA,NA,NA,NA,NA,NA,20,20,50,NA,NA,0,NA,NA,NA,NA,NA,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,"Omnivore",0,0,0,0,60,20,20,0
"ITIS:950023",NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,0,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Invertebrate",0,0,50,50,0,0,0,0
